pressure;totalQueued;waitingTime;passedCars;noiseEmission;COEmission;CO2Emission;fuelConsumption;occupancy
5;5;1.16;3;257.69981809140734;1171.489933152128;32971.731299654275;14.173479206631463;0.10775862068965518
7;5;1.41;1;195.2996357654232;1019.680709173628;21998.084415512894;9.456451287535302;0.10775862068965518
4;3;0.49;3;196.0310225200229;707.5417905180276;24366.19546951734;10.474121911396907;0.09428879310344829
1;2;0.14;5;204.23678437155996;821.9091803537858;25228.45479396441;10.844855683884484;0.10243808275018967
3;2;0.24;4;201.92341329347937;777.6990188771831;27702.808781660315;11.908418914626003;0.09428879310344829
4;3;0.36;2;199.97643141190235;620.7294542780251;23757.611334813126;10.212497235982967;0.08081896551724138
2;3;0.51;3;132.1321114717686;669.569675252642;16021.456777850208;6.887207866794004;0.06734913793103449
2;3;0.66;3;130.1559073508651;629.238327320342;15171.33261127886;6.521774299420401;0.06734913793103449
8;4;0.82;0;208.09363545410983;1066.9883713294469;31992.47401484315;13.752457459003367;0.10775862068965518
10;5;1.02;1;274.0692497657709;1392.7901266969573;42447.03771208323;18.24654310487245;0.14816810344827586
11;6;1.23;2;269.51546665373485;1364.327802956463;33597.44883205033;14.442566388572818;0.17510775862068967
8;2;0.52;3;272.5320325969636;856.8031969979874;37520.60437117698;16.128584890881108;0.14816810344827588
5;2;0.15;5;255.11586384636587;670.1097483713153;25109.96158007372;10.793804930754934;0.13469827586206898
5;5;0.25;5;256.3884517188115;662.0864409065787;18765.209430898813;8.066575738400186;0.13469827586206898
6;5;0.48;4;272.49393267386563;1029.7326051205505;31261.460832410252;13.438223428231133;0.13469827586206898
7;5;0.73;4;269.263844470585;1420.2740144734282;41396.52885838333;17.795001885599234;0.14816810344827588
8;6;1.02;3;256.44965092632765;943.9547990777755;27216.861722277634;11.69966053895592;0.14816810344827588
6;7;1.37;3;191.78985023588896;1291.9825039259147;24284.184726168445;10.43927171534332;0.12122844827586207
8;8;1.72;4;256.3620411539711;1805.9209703074644;39614.068927805114;17.029096806567896;0.16163793103448276
11;8;2.07;2;266.5019533470671;1645.0226782449008;39176.62618288961;16.84094507306576;0.17510775862068964
9;1;0.73;2;270.3773189558577;936.2142313449779;28172.17914578996;12.110284659398001;0.14816810344827586
3;2;0.11;7;275.43937195697447;823.3186024397861;35525.32832905727;15.27091854575999;0.13469827586206898
4;5;0.21;5;204.73235285925222;897.977959678854;30992.07266079617;13.322322473537596;0.12122844827586207
7;6;0.43;4;259.8274337458138;1107.5975424774542;30519.478339782574;13.119375080738234;0.14816810344827588
10;7;0.73;2;264.9466570838607;1436.2552792205024;41017.09143928465;17.63185632467546;0.16163793103448276
9;7;1.04;2;197.89383838546993;1251.5726351716194;27624.586983094283;11.875094107504404;0.14816810344827586
11;10;1.48;2;201.6813961925674;1558.042114290517;34610.159127425904;14.878005822111;0.17510775862068967
12;10;1.98;1;200.96796290579513;1894.1782609348274;40602.488015378854;17.453993666195718;0.17510775862068967
14;11;2.5;0;191.49262986178243;1603.5919167968673;27695.7709003313;11.905943666312535;0.18857758620689657
9;4;1.43;2;198.3579597773422;1313.002743739367;28759.117601866736;12.362895227861681;0.14816810344827586
3;2;0.6;6;192.32677908114024;882.4886481467253;22734.763621991144;9.773046179553313;0.12122844827586207
1;2;0.29;6;196.8751708553966;652.4387479073564;23629.200899953255;10.15736730955367;0.10766557166750587
4;2;0.32;4;196.94105061609335;717.6073593608543;17162.158865652433;7.377543120288444;0.11494592656181836
7;6;0.47;3;270.1353139633126;1252.3774617498225;37012.83729481776;15.910539019824363;0.13469827586206898
9;7;0.7;2;265.1278892346133;1223.6828134075267;32180.54113333133;13.83341248053695;0.14816810344827586
10;7;1.0;2;265.9107412156227;1567.160964373526;40693.31075564638;17.4928463361117;0.16163793103448276
11;9;1.35;3;265.3238470184748;1701.0467855984534;40756.77224365994;17.52023368409817;0.18857758620689655
12;9;1.74;3;267.207123663012;1817.7352590566193;49671.85874157069;21.352340375717674;0.20204741379310345
10;4;0.66;3;261.9262912072406;1083.5536659387867;32598.736893858728;14.01311165608684;0.17510775862068967
4;5;0.31;7;257.26757433527143;1032.6888856254911;29256.969893122132;12.576666742497652;0.14816810344827588
5;5;0.4;5;259.10180179576025;1004.8741863894953;30582.18276424842;13.146230771513935;0.13469827586206898
5;5;0.65;4;245.95762208150018;877.9747062262464;21031.722870795744;9.04095723271933;0.12122844827586207
5;5;0.9;3;247.0087457965376;993.1029830233498;20898.430949098256;8.983766913663986;0.10775862068965518
8;6;1.15;2;266.5579739971019;1460.3289088594547;36378.16527701491;15.637925207773364;0.13469827586206898
7;5;1.4;3;271.2671027393011;1267.3072868373126;38941.818326269466;16.73975653515382;0.13469827586206898
7;6;1.67;4;210.5348609377827;1419.7921870701166;37729.34597788173;16.218699287792717;0.14816810344827586
7;6;1.97;4;194.14807968373964;1230.7095238956424;27642.75805074768;11.882896602917073;0.14816810344827586
6;2;0.77;3;254.56415481038314;852.9400829191577;19902.92489439943;8.555742312130333;0.12122844827586207
0;3;0.13;7;199.80741209175517;606.7654186864428;23023.59432473398;9.896978130208737;0.09428879310344829
5;3;0.27;3;200.67804703916454;1015.6660505977859;32668.293275071133;14.042929347398701;0.10775862068965518
9;6;0.44;2;257.29857050399113;1084.5322718861682;26273.35241439557;11.294213114460774;0.16143486857349773
13;7;0.69;1;276.90846905344495;1387.5105495311232;44316.43108090622;19.050137825921368;0.18857758620689655
14;8;1.04;2;270.58394620881074;1491.2833832601464;37763.028543302884;16.233205558798094;0.21551724137931036
11;10;1.43;4;271.2464933616793;1749.9700855235476;43799.515759853966;18.828148778179038;0.20204741379310345
12;10;1.93;3;204.68405325388034;2003.2169558486382;44617.20578092449;19.179776839082308;0.20204741379310345
17;12;2.49;1;269.1107952506182;2168.6656965917264;48487.62251813713;20.843557425602274;0.24245689655172414
15;5;1.54;2;269.54712873165084;1613.9919120138181;38884.806286470295;16.715550521536027;0.22898706896551727
8;3;0.66;6;271.95590317394493;1107.8945126386564;40875.1599056354;17.57076924589338;0.18857758620689657
4;6;0.39;6;257.6847529590657;616.3662776929389;18547.585456579814;7.97296015081465;0.13603002735139608
5;7;0.68;6;256.0988254464538;1395.2533979945401;33736.763106550745;14.502520137953157;0.14915621853320496
9;6;0.98;2;262.91395687470947;1382.1586713281972;36090.170682606375;15.514047506049742;0.14816810344827588
8;8;1.31;3;195.76504830152498;1425.7103893102817;26353.191500372028;11.328722148301523;0.14816810344827588
7;7;1.66;3;200.42106038150797;1398.6404928433608;32873.38599391024;14.131352409710203;0.13469827586206898
8;8;2.02;2;130.72191267929477;1304.2584915303423;22317.777510588177;9.594036758212312;0.13469827586206898
12;10;2.47;1;191.09798414945755;1920.0406292607986;34393.672541893946;14.78520604108677;0.17510775862068967
8;1;1.11;2;206.65404900166823;967.1193647493998;27141.743456656564;11.66737495576151;0.13752045169303873
2;1;0.1;6;257.0033024257632;780.1210846980073;27705.977826283757;11.909777556123244;0.11847964983127403
0;2;0.03;7;260.313145238679;608.4845732646422;22675.63814704519;9.747356384375998;0.1052182965108856
0;1;0.08;6;206.52560130010215;513.1047477176844;23896.87178259015;10.272257066120709;0.08180772380206644
6;4;0.17;2;194.89839172171583;606.8949636893345;16820.80188327352;7.230715070586634;0.11348706073982073
9;5;0.41;1;196.7615668976874;737.9495655572048;24198.93176100639;10.402294104717694;0.13469827586206898
10;6;0.69;0;262.7730618804143;1125.5392719484694;29136.940773948947;12.525057461859102;0.13469827586206898
8;8;1.03;2;199.71364073843102;1338.582655721177;30850.608004545582;13.261860281141821;0.14176428389175674
7;7;1.38;3;138.03721263640563;1417.1946061595959;29240.508299964476;12.569803270223357;0.13469827586206898
7;1;0.51;2;203.93094611382537;1018.5276261765816;30620.304085277297;13.16267596672631;0.12142368994376122
1;1;0.03;6;138.39655248610583;612.3295355427387;20802.638045084022;8.942323531581616;0.09816033977982946
1;0;0.0;5;200.85912870929604;308.16116813231866;14332.645875228724;6.161032941049422;0.09228824586801616
2;2;0.08;4;192.75191737069315;567.7384886380219;19407.043241973068;8.342369767959516;0.08081896551724138
3;4;0.21;3;196.48801456846374;723.2574566702798;21013.766290611988;9.033122159567345;0.08081896551724138
7;4;0.36;1;264.7233874098075;1046.7469320505984;26355.23615426736;11.32933686826578;0.10946083371467065
7;4;0.51;2;262.03165010868406;1104.6812648452362;34332.95075826461;14.758560826677696;0.12122844827586207
7;5;0.67;2;254.25032308902172;999.6691461567997;27335.33329271169;11.750605023829927;0.12122844827586207
8;5;0.91;2;256.18560320203056;788.9271823876632;22921.192765810156;9.853091961431007;0.13469827586206898
5;1;0.29;2;261.79083506600887;398.6350716491206;16332.532614925953;7.020696828598613;0.09428879310344827
1;3;0.16;6;188.88159347438733;409.2960695116484;10527.007550056718;4.5252572076912685;0.09428879310344827
6;5;0.38;2;196.26882095902474;898.0236685500888;23623.604744979137;10.155059502897506;0.10775862068965518
8;5;0.63;1;253.46442585586726;1095.409249660674;24479.764729271716;10.523262057375142;0.12122844827586209
7;6;0.93;1;254.48454662833853;1115.4978215335448;26491.937859642007;11.388186170542884;0.10775862068965518
4;6;1.23;3;131.57801511359008;1124.6943811347192;22533.46166402498;9.686618790094391;0.09428879310344829
8;6;1.53;1;193.93468824410007;1268.3026161293997;25424.460120580363;10.929397935361377;0.12122844827586207
11;7;1.86;0;197.530650600277;1360.62331813733;30430.466011782704;13.081271081033037;0.14816810344827586
14;8;2.25;0;203.52800087849238;1588.2869321059316;37202.283220112775;15.99227004719224;0.18857758620689655
10;2;0.85;2;213.20743371413153;1283.5487045887724;40299.50729657992;17.323345100158384;0.16193288817182772
3;3;0.17;7;205.79776840667762;893.5107411901896;35654.44167525448;15.326444786679673;0.13767830665758485
1;4;0.34;7;199.42970612693472;813.0366153122487;21574.744961178094;9.27434324514658;0.11555384225168105
8;6;0.6;3;269.03329701238135;1387.1266369604787;38026.684441195546;16.34649524767003;0.14816810344827586
10;6;0.9;2;269.39578606275825;1468.0535240476927;41355.72532609152;17.77754105936437;0.16163793103448276
9;8;1.24;2;190.12042088793774;1281.830747165136;27156.709198607692;11.673996007818621;0.14816810344827586
12;10;1.68;1;200.9771319089368;1568.603106331745;35589.82069641468;15.29910536898171;0.17510775862068967
14;10;2.18;0;201.91192900210174;1979.8666478668515;40982.3552057308;17.617364457618667;0.18857758620689657
16;12;2.73;1;245.80047051449128;2069.9750664468265;37316.03189635204;16.041468472800737;0.22898706896551724
13;6;1.88;3;266.26866163940906;1738.5189941878884;43856.94209826093;18.85282122148903;0.21551724137931033
9;3;1.17;6;268.14878008831596;1538.8006371808851;48008.31590576127;20.637169351660237;0.20204741379310345
7;3;0.62;7;282.0900731693115;1505.3991553596782;53950.692148211565;23.1914262757962;0.18857758620689657
7;3;0.45;6;260.0812036015668;996.4237705419634;33530.989921814136;14.413741601224007;0.17510775862068967
7;6;0.57;5;267.920005086548;1073.7062232317353;32778.04559359736;14.090182948597711;0.16163793103448276
10;7;0.87;4;270.2423183306079;1361.608114569723;32841.14253734551;14.117474057843733;0.18857758620689655
13;9;1.26;2;267.51365244505314;1654.431088009167;38700.57125106222;16.636322020871333;0.210433552495862
14;10;1.7;2;274.647429285967;1811.7800989346304;44805.153761452355;19.26043255212887;0.21551724137931033
17;14;2.27;2;262.13897751953465;2082.394756513714;39286.0647361689;16.888271915432373;0.25592672413793105
14;6;1.36;2;259.155473006162;1602.7457866059954;36522.18760688737;15.699943705183639;0.21820091590242027
7;4;0.66;7;260.53963017295376;1399.732927328348;41236.03959848619;17.726060232113518;0.18857758620689655
6;5;0.48;7;278.754242512243;1550.930829512011;47362.22131828279;20.359399781628827;0.17510775862068967
5;6;0.56;8;265.25648465513996;1396.2437591848272;34501.14788077066;14.831081311904137;0.17510775862068967
9;7;0.86;3;271.04904928309617;1075.2170586396765;31514.755086979945;13.54711629308961;0.16163793103448276
11;9;1.29;1;197.66406669837946;1232.2948229559638;30455.41678525111;13.091892006103965;0.16163793103448276
12;10;1.79;2;205.76304779880732;1884.0834067849476;38916.104851203956;16.729111864125272;0.18857758620689657
12;10;2.29;2;193.53577471914423;1783.3077138347767;30436.36297808976;13.084086933354543;0.18857758620689657
14;12;2.85;1;202.96995269287225;2031.5664925161425;41367.84661316751;17.783086177801714;0.20204741379310343
9;2;1.57;4;191.82727598505983;1450.4183361304945;35520.65992863533;15.26932714909046;0.17510775862068967
5;1;0.63;6;201.75294503298912;1112.7586420308014;44335.26549940626;19.058003180886228;0.14816810344827586
3;1;0.1;7;271.85578590689533;1050.440829002197;37259.95266074248;16.016729091632648;0.13469827586206898
1;1;0.15;7;270.1481290033097;841.2161070382266;35069.21776877379;15.07481810677783;0.10775862068965518
3;3;0.24;5;195.10549274305856;559.4691335165473;21802.400644159345;9.371985844970414;0.10775862068965518
8;7;0.47;2;253.6519029988845;821.0211638003859;18903.57146653098;8.126171730713235;0.13469827586206898
10;6;0.75;2;279.38691969728524;1360.7003177574866;43860.5738766815;18.854123598953656;0.16163793103448276
12;7;1.05;2;260.7889866002384;1418.6441259513037;26537.16049967115;11.407796265113802;0.18857758620689655
12;8;1.42;2;258.9692082841032;1358.2331410805145;37081.02743636567;15.93994801186169;0.18857758620689657
9;3;0.58;3;273.9450256998172;963.8780087732663;29158.49795140983;12.534253866722215;0.16163793103448276
4;4;0.34;7;277.9112149837929;1217.6657411451524;42380.34666654325;18.217746976132666;0.14816810344827586
6;7;0.5;5;200.69648998822976;1053.0386139921254;27628.664119800567;11.876714775931834;0.14816810344827586
11;9;0.86;2;263.5362604015327;1512.5103921800114;35793.00168438278;15.386418615637155;0.17510775862068967
15;11;1.31;0;263.36935481054735;1600.235169798936;36259.94019683982;15.587221815191587;0.20204741379310343
14;11;1.81;2;211.35302997789233;2204.002027052407;52398.77601888745;22.524744149299536;0.21551724137931033
12;11;2.32;4;268.654884397877;2010.8254034584716;43478.762073144855;18.690431060087036;0.21551724137931036
20;14;2.93;0;276.44034281898746;2586.2662726347567;56893.514167456524;24.45707837675216;0.2693965517241379
17;15;3.65;2;260.4410242599332;2594.830042987299;51820.52529326405;22.276455530246167;0.25592672413793105
14;8;2.53;3;264.8352141663474;2014.0870068005993;46474.46996832375;19.978161045912195;0.22898706896551724
9;3;1.41;7;266.02568212545765;1667.3637829169227;48974.68223242653;21.052653260797193;0.2155172413793104
6;5;0.75;8;263.5516389338728;1287.3389659621894;42113.81446078119;18.10326596282835;0.18857758620689657
4;6;0.53;8;264.9991186111223;1232.5485673238586;28800.536332424686;12.380554914230995;0.16163793103448276
3;6;0.78;7;270.010340766916;1404.492055503252;43038.19477090763;18.500653089646768;0.13469827586206898
6;6;1.03;4;249.5586064102604;1261.8851748352129;28325.255895946757;12.176273482491595;0.13469827586206898
6;6;1.33;3;262.9460996006822;1250.1297886133532;37452.79824358925;16.099651443209666;0.12440297428535552
10;7;1.63;2;268.48460334715236;1550.6544788100578;35399.68526201154;15.217370049142993;0.1616379310344828
9;6;1.93;3;268.4309345576743;1502.5084558091978;40917.0069762481;17.588918308837496;0.16163793103448276
8;0;0.67;2;270.0178061366536;839.3768680526937;23725.522528969348;10.198840408947493;0.13469827586206898
1;3;0.09;8;263.88367645212975;803.8576748583905;34937.002710655586;15.018025320584531;0.12122844827586207
3;3;0.17;5;265.18636682257676;821.4127683519393;30577.250123365044;13.143983926720672;0.10876302651269783
8;6;0.35;2;260.28779103285115;1078.0390422289984;28501.04328791326;12.251762709494223;0.13469827586206895
7;6;0.6;2;196.1874576749587;1095.3086174521634;28050.973627951797;12.058253384141617;0.12456991274325104
9;7;0.89;1;194.530349751451;1125.1578570187285;24945.920076980194;10.723589644430929;0.13469827586206895
11;9;1.28;1;201.30184599186515;1423.1765286446505;29520.870017762994;12.690315177748822;0.16163793103448276
13;10;1.71;1;265.66509775867326;1873.5734564902705;46004.69165483792;19.776067347622718;0.18857758620689657
14;12;2.21;1;197.70557425216742;1922.2688955863296;37978.65469419749;16.326175500945887;0.20204741379310345
10;3;1.28;3;213.78071867848905;1512.962453288994;43174.09286466545;18.55910434020582;0.17510775862068964
6;2;0.69;6;260.64790302333256;922.7653828510314;26426.774264355103;11.360035562308436;0.17407802715986898
7;3;0.37;5;265.21682633260184;820.8999226928639;30698.844008311393;13.19635815312138;0.16163793103448276
