queue_average_reward;passed_cars_reward;pressure_reward;waiting_time_reward;noiseEmission_reward;COEmission_reward;CO2Emission_reward;fuel_reward;occupancy_reward;reward
-2;-1;-5;0.26;13.398825;396.7072938;21843.51348;9.389590865;0.013469828;-3.610409135
0;0;-4;0.02;-0.218846654;-108.9281483;-3892.601173;-1.673290677;0.013469828;-1.673290677
-2;-1;-5;-0.14;56.41208224;-211.3537736;-5492.47195;-2.361082117;0;-15.36108212
-1;-1;-9;-0.2;-64.1008797;-571.8595895;-9706.317907;-4.172559235;-0.040409483;-12.17255923
-1;-1;-11;-0.27;58.78839738;82.21666749;-5650.445991;-2.428752455;-0.016275273;-10.42875245
-2;0;-12;-0.35;10.9469044;53.87501537;16518.47343;7.100432155;-0.010664382;-2.899567845
6;1;-10;0.62;-11.72992832;-21.09839253;-11341.32403;-4.875012605;0.013469828;28.1249874
1;4;-4;0.31;1.704495871;510.1984453;5995.937473;2.577662436;0.026939655;19.57766244
-2;-1;-3;-0.03;-47.66246516;209.8811338;17174.3216;7.382400688;0.026939655;-5.617599312
-2;0;-2;-0.22;-11.01216772;-354.9548188;-15322.88729;-6.586643597;0.013469828;-16.5866436
-1;-3;-6;-0.25;38.75590233;-406.0591028;-425.8574165;-0.183325597;-0.013469828;-14.1833256
0;-1;-8;-0.28;-32.9516702;-64.52000983;-6225.873995;-2.676207247;-0.013469828;-5.676207247
0;-2;-9;-0.3;72.88262481;136.7501921;7349.734217;3.159317427;0.011610608;-2.840682573
-2;2;-9;-0.33;-65.03349314;-182.3100804;1239.479583;0.532651587;-0.025080436;-3.467348413
0;0;-12;-0.35;-1.601938446;-388.2551126;-11427.62692;-4.912428322;-0.040409483;-4.912428322
5;1;-9;0.73;-13.84981836;891.9364506;8765.317724;3.768374191;0.026939655;31.76837419
1;2;-7;0.56;4.877769357;82.26219586;-2295.514435;-0.986670065;0;10.01332993
-2;0;-3;0.31;-2.50160408;192.6052621;3729.160997;1.603128817;0.046445966;-8.396871183
-1;0;-2;-0.16;78.01016926;-150.9701835;12706.52497;5.461710777;0.015238364;0.461710777
0;-2;-5;-0.25;-60.77381775;-293.5124543;-5515.90556;-2.371184677;-0.00780502;-8.371184677
-2;-1;-9;-0.29;-12.28462187;-411.0880877;-10668.46364;-4.586062442;-0.040409483;-17.58606244
0;-1;-11;-0.3;-1.30541036;-19.11337401;-1087.909625;-0.4676347;-0.013469828;-3.4676347
-1;1;-11;-0.32;-9.589610898;-17.73734564;-8194.479444;-3.522321671;-0.013469828;-5.522321671
-3;0;-14;-0.45;74.27262432;-131.4523648;9808.941567;4.21616798;-0.040409483;-10.78383202
9;1;-9;1.24;-1.57319324;723.5024109;6801.672733;2.924143633;0.051702912;50.92414363
1;3;-5;0.57;-6.518820773;-137.0384091;-9289.62069;-3.993213188;0.004494499;10.00678681
-2;0;-3;0.11;-52.77728606;100.8965975;5691.529687;2.446593488;0.030053063;-7.553406512
0;2;-2;-0.14;122.9603547;148.1253485;3067.53775;1.318664047;0.039950179;7.318664047
-1;-5;-6;-0.15;-48.69116383;-67.62998763;7039.133389;3.025673872;-0.031911859;-16.97432613
-3;-3;-11;-0.25;-12.59491503;-65.93589045;-5793.834286;-2.490504854;-0.026939655;-26.49050485
-1;0;-13;-0.35;-70.17128395;-613.9649438;-14264.37492;-6.131863053;-0.026939655;-11.13186305
-1;1;-13;-0.4;19.10645827;39.84487947;9961.776642;4.28203961;-0.018961911;2.28203961
-1;0;-15;-0.49;-5.811365519;-202.1492739;-9814.176755;-4.218659871;-0.021447572;-9.218659871
5;2;-12;0.72;-18.36423204;217.9093538;-4742.305907;-2.038342989;0.012881429;28.96165701
1;4;-7;0.44;1.552985786;283.4314661;2520.466475;1.083620037;0.014058227;18.08362004
0;-2;-7;0.23;10.73273202;413.2150872;13440.65677;5.77760764;0.017057719;-0.22239236
-3;-1;-9;-0.09;4.870708185;-339.2729778;-1904.461706;-0.818865714;-0.003587892;-18.81886571
-1;0;-10;-0.26;-16.04449479;-544.5073526;-12145.78667;-5.221068313;-0.013469828;-10.22106831
-1;-1;-12;-0.38;4.069728781;-168.6509692;-3515.466649;-1.511211362;-0.017514578;-9.511211362
-1;-1;-12;-0.44;8.350758652;202.875405;8327.215434;3.579504714;0.008640084;-4.420495286
-1;2;-10;-0.53;57.14359841;-379.0155579;-6797.317225;-2.922020712;0.008874494;-1.922020712
-2;-2;-16;-0.55;-62.74557882;-460.0473467;-7461.412667;-3.207563876;-0.05387931;-19.20756388
9;0;-14;1.17;-13.40127793;736.8519471;2379.574376;1.023357565;0.026939655;46.02335756
1;5;-6;0.92;38.0141869;708.8307161;19625.06952;8.436143081;0.040409483;28.43614308
-2;-1;-7;0.31;-33.00280534;-498.8653058;-22270.29633;-9.573026332;0;-22.57302633
0;-2;-9;-0.24;8.588184911;348.645678;19694.51407;8.465732371;0;2.465732371
0;-1;-9;-0.25;15.50716575;148.6453754;8332.863828;3.581912127;0.013469828;0.581912127
-2;3;-7;-0.35;-19.84960309;-541.7442845;-17521.07686;-7.531638846;-0.013469828;-8.531638846
-2;-4;-12;-0.39;14.04961751;65.39633034;10071.25733;4.329106525;-0.013469828;-17.67089348
-1;0;-12;-0.46;-4.212668474;-188.0745058;-6558.156177;-2.819141232;-0.000275498;-7.819141232
-1;0;-14;-0.52;-4.116135362;-322.7728108;-5632.372136;-2.421203409;-0.026664157;-7.421203409
7;0;-11;1.25;-10.5289545;808.4605126;6854.760682;2.946999493;0.040409483;37.94699949
1;4;-5;0.77;84.20080701;594.2002328;16865.47687;7.249912786;0.026939655;24.24991279
-2;-1;-6;0.11;-64.89532507;-199.0178466;-1687.052094;-0.725298204;-0.002167852;-13.7252982
-1;-2;-8;-0.14;-0.132616055;-226.8940996;-6810.155527;-2.927425011;-0.003830538;-13.92742501
0;3;-2;-0.3;0.20235304;-105.5265755;-1113.918024;-0.47890576;0.046407873;8.52109424
0;-2;-4;-0.3;4.228257136;-72.86343214;6083.552893;2.614927388;0;-3.385072612
-1;-2;-9;-0.3;-17.39634425;-413.6767103;-20251.70762;-8.705325767;-0.040409483;-19.70532577
1;-1;-9;-0.3;71.08460131;331.6640832;11998.28128;5.157584367;0.013469828;7.157584367
-3;1;-12;-0.31;2.605048545;-357.2788541;-7995.905812;-3.437212499;-0.05387931;-15.4372125
8;0;-11;1.39;-20.78883696;333.7071788;-10329.85463;-4.439988485;0.013469828;35.56001151
0;4;-5;0.65;-54.87668127;575.2074201;21164.33272;9.09772391;0.026939655;21.09772391
-3;0;-4;-0.1;18.30278854;33.69706521;5711.879863;2.455203974;0.013469828;-12.54479603
1;-2;-8;-0.15;-25.8457828;-411.2452209;-17821.76164;-7.660777941;-0.031194324;-8.660777941
-2;-1;-9;-0.24;11.80523412;270.4475052;7097.3191;3.050868971;0.004254669;-9.949131029
-2;1;-5;-0.3;74.30100257;-401.4030059;4784.373091;2.056297776;0.040409483;-4.943702224
0;-1;-7;-0.35;-14.07121921;-72.60983319;-6348.031609;-2.728716071;-0.013469828;-5.728716071
0;-3;-13;-0.35;-51.04420834;-164.5921743;5057.441794;2.173768802;-0.040409483;-6.826231198
-3;1;-14;-0.43;-11.11131978;-227.4669067;-13043.45137;-5.606743355;-0.026939655;-17.60674336
5;1;-11;0.94;-8.277301399;480.6490152;3819.123551;1.641917007;0.026259326;29.64191701
3;4;-7;0.55;6.208873717;338.9983734;8649.268403;3.718049465;0.000680329;30.71804946
-3;-2;-9;0.14;-8.48130379;-297.1010389;-13338.71397;-5.733745483;0;-26.73374548
0;1;-6;-0.12;11.58051856;121.5646637;8536.389387;3.669384597;0.026939655;6.669384597
-2;0;-6;-0.33;64.19660382;-190.429296;4892.997103;2.103071984;2.78E-17;-7.896928016
-1;-3;-10;-0.4;0.136328376;-201.0303049;-3603.270387;-1.548963395;-0.013469828;-15.54896339
-2;-2;-12;-0.47;11.4646262;133.2463991;7661.921732;3.293504982;0;-12.70649502
-2;1;-13;-0.53;-67.36950482;-685.7708302;-10955.9487;-4.709796943;-0.026939655;-11.70979694
0;0;-14;-0.55;-3.980224153;-113.2240216;-9063.601994;-3.896058683;-0.013469828;-3.896058683
9;1;-11;1.22;-11.77178959;783.5786289;7700.14055;3.310428105;0.023436282;51.31042811
0;5;-4;0.96;4.123272768;362.032788;2521.747898;1.084201041;0.030443028;16.08420104
-2;0;-2;0.36;76.38439435;297.9201366;17282.10292;7.428821567;0.026939655;-2.571178433
-1;-5;-8;-0.24;-52.85313732;-436.1875128;-10749.21489;-4.620785399;-0.013469828;-24.6207854
0;0;-8;-0.29;-20.7558686;-138.4099017;-7564.293671;-3.251544403;-0.007291551;-3.251544403
-1;1;-8;-0.3;73.27779659;-73.89846509;8429.968691;3.623506883;-0.006178277;1.623506883
0;-1;-10;-0.33;-13.63892561;-151.2441422;-11523.94075;-4.953565032;-0.013469828;-7.953565032
-2;0;-12;-0.41;-50.276147;7.583665308;10731.73958;4.612934335;-0.026939655;-5.387065665
-3;-1;-15;-0.5;-8.868184364;-428.5600573;-12391.9522;-5.326897935;-0.026939655;-23.32689793
9;2;-11;1.17;6.582678944;312.4901026;-300.4209269;-0.128946118;0.026939655;50.87105388
1;4;-4;0.67;-14.2635793;683.2314438;4529.61192;1.947504146;0.040409483;18.94750415
-1;-1;-4;0.18;15.17121532;234.3670709;16426.44311;7.060999675;0.013469828;-0.939000325
-2;-2;-6;-0.08;-0.243708862;-67.7707971;-3382.175821;-1.453880109;-0.001646452;-17.45388011
-1;-1;-8;-0.26;60.94207835;-389.511787;-8356.804296;-3.592354892;-0.011823376;-11.59235489
-2;-1;-9;-0.37;8.896300312;181.7098188;10868.83589;4.6719881;0;-8.3280119
-2;-1;-12;-0.42;-5.308909926;-560.4022303;-9983.572243;-4.291727241;-0.033999905;-17.29172724
-2;0;-15;-0.51;-77.82212285;-559.5457677;-19292.90205;-8.293309045;-0.033349233;-18.29330905
1;0;-17;-0.55;0.87168454;-258.8829112;-2100.892561;-0.903259048;-0.026939655;4.096740952
6;1;-15;1.03;9.851929195;714.7563366;11649.25889;5.007826944;0.01274588;38.00782694
0;5;-8;0.27;-4.750772419;528.3615627;7928.607313;3.408465527;0.014229625;18.40846553
-1;-2;-10;0.22;-1.48040029;-212.6871809;-6362.154605;-2.734905538;0.009755736;-13.73490554
0;-1;-10;0.04;2.624076017;-83.06577265;3513.979964;1.510417062;0.012249128;-1.489582938
-2;0;-9;-0.12;-1.076863735;-76.36752569;-2451.352247;-1.053779688;0.018368769;-11.05377969
0;1;-8;-0.31;2.943948838;-219.0655336;-762.6466084;-0.327900264;2.78E-17;2.672099736
-2;-2;-10;-0.44;62.60380213;48.45233587;1084.326045;0.466104002;-0.013568994;-15.533896
0;0;-11;-0.45;14.05016839;-191.386509;3487.992737;1.499147038;9.92E-05;1.499147038
-2;-2;-16;-0.52;-77.77129241;-319.8166855;-8689.518083;-3.735340239;-0.040409483;-19.73534024
9;1;-14;1.25;-14.92483543;379.3368121;-8563.25336;-3.680615019;0.013469828;44.31938498
1;5;-9;1.04;0.132415254;417.4074652;2886.961472;1.241208983;2.78E-17;21.24120898
-1;1;-8;0.29;-0.37386426;106.6040409;1514.887125;0.651256202;0;-1.348743798
-4;-2;-9;-0.18;17.56963367;275.5295293;15580.02434;6.697134019;0.013469828;-19.30286598
-1;-2;-9;-0.34;1.174329411;-380.6435272;732.6124494;0.31463927;0.021106266;-10.68536073
0;0;-9;-0.4;1.163111119;-151.8021708;-595.5664543;-0.256055983;0.00583339;-0.256055983
-2;-1;-10;-0.45;59.32502066;-26.35703175;-2589.344846;-1.113015556;0;-14.11301556
-1;-2;-14;-0.53;-0.40876897;-320.7216822;-3158.773935;-1.35800462;-0.026939655;-12.35800462
-2;0;-16;-0.6;-63.06264117;-243.2656232;-6784.985804;-2.916669121;-0.026939655;-12.91666912
9;2;-12;0.96;-3.310947305;494.4211017;266.9283649;0.115048692;0.026939655;51.11504869
1;4;-7;0.88;1.929423919;553.9781066;8151.526498;3.504298417;0.013469828;20.50429842
-1;-1;-4;0.43;9.724508065;329.2908732;17743.47908;7.627147901;0.044521973;-0.372852099
-1;1;-2;-0.12;-9.459202913;-469.6791262;-16855.25531;-7.24541503;0.022827164;-9.24541503
-2;-3;-5;-0.26;16.88987838;122.6496817;12774.10759;5.490924201;1.39E-17;-13.5090758
1;-2;-7;-0.3;-12.07467438;-292.368844;-8094.128537;-3.479404976;0;-4.479404976
-1;0;-9;-0.3;-3.59448864;-33.23052093;-4879.105891;-2.09730757;-0.026939655;-7.09730757
0;0;-9;-0.35;67.16281599;-86.47238413;2693.52341;1.157753455;2.78E-17;1.157753455
-1;0;-10;-0.37;11.00504322;256.4832047;10879.47283;4.676643974;-0.013469828;-0.323356026
6;0;-7;1.22;-62.01958344;260.5252872;-3307.435574;-1.421504263;0.040409483;28.57849574
0;5;-1;0.69;-16.87293211;-41.20574965;-9650.049282;-4.148047846;0.013469828;10.85195215
1;-1;0;0.09;7.877081561;538.9160956;12471.61778;5.361175355;0.026939655;7.361175355
-1;-1;-1;-0.09;0.553955006;-57.66142484;2379.772511;1.022954017;0;-6.977045983
-1;-2;-2;-0.14;76.00997813;146.0766497;9394.383058;4.038194418;0.013469828;-6.961805582
-2;-2;-5;-0.18;0.606815763;-385.882074;-1874.006396;-0.805787109;-0.013469828;-16.80578711
0;0;-7;-0.2;-17.28214598;-368.4588742;-17960.49814;-7.720451708;-0.026939655;-7.720451708
1;0;-7;-0.2;4.283695314;302.5647847;10581.30592;4.548499364;0;9.548499364
-2;1;-8;-0.24;3.909422224;-246.8160673;-4012.491236;-1.7248826;-0.026939655;-8.7248826
4;1;-4;0.94;-63.29419255;567.348392;7164.377316;3.079929674;0.040409483;26.07992967
1;3;-1;0.15;70.39871106;145.7553425;4714.178539;2.026454929;0.026939655;16.02645493
-1;-2;-2;-0.09;-73.30252742;-28.02009083;-3396.378511;-1.459966857;-0.013469828;-12.45996686
-1;-4;-7;-0.11;2.655489268;-57.43532221;4198.074706;1.804474873;-0.013469828;-15.19552513
-1;2;-4;-0.2;62.21150365;-132.2433431;-5217.266781;-2.242640577;0.013469828;-1.242640577
0;-1;-7;-0.2;-6.862588245;-457.0451974;-11929.53814;-5.128138762;-0.026939655;-8.128138762
-1;-1;-9;-0.25;4.759767139;139.0103297;9782.754252;4.205128721;-0.013469828;-3.794871279
-2;2;-7;-0.28;-50.68885601;-152.38224;-3236.580164;-1.391330177;0;-5.391330177
0;-1;-9;-0.33;7.416914544;-190.2393096;-4636.031306;-1.992880444;-0.013469828;-4.992880444
6;1;-4;1.14;59.20960474;863.70497;17488.02592;7.517674634;0.05387931;40.51767463
-1;3;-1;0.2;-4.995678979;-132.2780859;-7438.534618;-3.197487031;0;0.802512969
-1;-2;-4;-0.03;-77.30224522;-390.4114679;-13295.40417;-5.715219457;-0.013469828;-16.71521946
1;0;-3;-0.1;64.01344603;257.1534148;5857.643083;2.518062289;0.013469828;7.518062289
-1;-1;-5;-0.11;3.95898998;120.6502136;8975.15288;3.857984162;-0.025950604;-4.142015838
-3;-1;-10;-0.21;-64.9609093;-645.7616009;-11597.71137;-4.985638964;-0.041398534;-22.98563896
-1;0;-12;-0.28;-16.53437155;-286.4824592;-16118.54532;-6.928679524;-0.026939655;-11.92867952
-2;1;-13;-0.36;-8.441909774;-346.9204399;-9662.327954;-4.15344327;-0.026939655;-11.15344327
-1;-1;-17;-0.45;17.15655255;-199.4467772;10500.70749;4.51348721;-0.040409483;-3.48651279
5;2;-12;0.88;-9.733671984;705.8018638;2138.744741;0.919768672;0.040409483;31.91976867
2;3;-7;0.41;-0.198830242;-91.33239525;-6164.555855;-2.649863807;0.026939655;16.35013619
-1;1;-2;-0.01;76.15531992;871.8867615;27193.52496;11.68959417;0.05387931;9.689594167
-3;-3;-6;-0.18;-60.85244956;-523.7706753;-7068.825767;-3.03883645;-0.013469828;-27.03883645
-1;-2;-10;-0.35;-3.5459683;-539.0881688;-9201.222294;-3.955494045;-0.026939655;-14.95549404
1;0;-9;-0.35;53.27156952;-48.61603895;-8548.601445;-3.674546372;0.013469828;1.325453628
0;0;-11;-0.35;-50.32623485;244.7496165;15323.01438;6.586651846;-0.026939655;6.586651846
-3;-1;-14;-0.45;-5.126926676;-165.5006965;-10330.56375;-4.440724065;-0.026939655;-22.44072406
-1;0;-15;-0.5;4.95387325;-458.2536274;-338.786457;-0.145861495;-0.013469828;-5.145861495
7;2;-11;1.3;-6.647598075;777.3398522;5028.08126;2.161807223;0.026939655;43.16180722
-1;4;-6;0.82;-2.039713549;-105.0713973;-4175.645671;-1.794956723;0.006489237;5.205043277
0;0;-4;0.01;66.37413838;192.7601868;4684.942366;2.013960798;0.027862871;2.013960798
-2;-2;-6;-0.31;-54.36530236;135.8920762;6146.403222;2.642019908;0.006057375;-13.35798009
-1;-1;-7;-0.38;1.544410481;-257.9634799;1856.626303;0.797896069;0;-7.202103931
0;-2;-12;-0.4;-20.51598417;-736.3457733;-25553.15679;-10.98433635;-0.040409483;-16.98433635
-1;0;-13;-0.4;11.36545192;188.3246975;7691.654473;3.306307485;-0.013469828;-1.693692515
0;2;-9;-0.45;67.36514788;204.881349;8783.648244;3.775754018;0.026939655;9.775754018
-3;-1;-12;-0.55;-52.29053056;-584.1339718;-7427.690597;-3.193114501;-0.026939655;-21.1931145
9;0;-9;1.39;-15.7053309;926.8249155;7758.649875;3.335628854;0.040409483;48.33562885
1;4;-4;0.97;-14.12342808;62.84613233;-15118.39852;-6.498519016;0.013469828;10.50148098
0;0;0;0.32;31.51896754;772.3947091;35662.30116;15.32971418;0.05387931;15.32971418
-3;-3;-3;-0.06;49.87919932;-293.1203483;-6057.584525;-2.6039613;-1.39E-17;-26.6039613
1;-2;-6;-0.2;7.246455647;-121.5275208;386.7453808;0.166132748;-0.013469828;-0.833867252
-2;-1;-9;-0.23;-5.264169223;-325.686774;-10564.76818;-4.541399564;-0.026939655;-17.54139956
-1;-1;-13;-0.3;-7.935213073;-213.3980968;-5754.964525;-2.473909701;-0.040409483;-10.4739097
-3;0;-15;-0.39;-65.72300842;-118.4481418;-2875.101672;-1.235881231;-0.026939655;-16.23588123
-1;1;-15;-0.51;2.267435897;-354.3227989;-1791.913479;-0.770545254;-0.013469828;-2.770545254
8;2;-9;1.09;5.993821207;768.8538472;9430.747151;4.054300511;0.05387931;50.05430051
0;2;-5;0.5;10.06839699;341.3858896;7767.904907;3.339203007;0.026939655;9.339203007
-1;1;-2;0.06;-1.784790776;104.5238423;2121.594412;0.912040796;0.026939655;-1.087959204
-1;0;-3;-0.2;48.90407246;-589.907728;-16459.99653;-7.075566557;-0.013469828;-12.07556656
0;-3;-7;-0.21;4.857086866;241.6291469;14504.12134;6.234603597;-0.013469828;-2.765396403
-1;-2;-10;-0.28;-2.510836002;-225.5184599;-5526.105512;-2.375486942;-0.013469828;-13.37548694
-3;0;-12;-0.37;-63.45501172;-248.486894;-6455.469823;-2.77502923;-0.035134983;-17.77502923
-1;0;-14;-0.43;-1.085155115;-272.4451085;-2235.104108;-0.960958794;-0.018744328;-5.960958794
-2;1;-14;-0.51;3.014329969;-321.7220699;-7031.665681;-3.022727607;-0.013469828;-10.02272761
10;1;-11;1.29;-10.83892642;610.5347873;-2566.34791;-1.102762656;0.026939655;51.89723734
1;3;-6;0.65;13.28922339;728.2343737;24023.1613;10.32674035;0.026939655;24.32674035
-2;2;-3;0.19;-6.169251071;-75.05015133;-14541.00397;-6.25044771;0.013469828;-10.25044771
0;-2;-4;-0.11;5.030341319;-166.2645335;9640.337724;4.143789162;0.013469828;-1.856210838
-2;-1;-3;-0.22;65.8587489;53.08210472;2407.170294;1.034717123;0.026939655;-11.96528288
-2;-1;-6;-0.26;-59.92933302;-204.5062974;-489.0854923;-0.210364535;-0.026939655;-13.21036454
1;-3;-10;-0.3;50.2450543;-332.2060924;-15644.39611;-6.724884573;-0.013469828;-10.72488457
-1;1;-11;-0.3;-56.27272786;-52.67934367;7655.523721;3.29068615;-0.03359919;1.29068615
-3;0;-12;-0.37;13.83642736;229.5001717;6413.692522;2.757005213;-0.006810293;-12.24299479
7;1;-8;1.1;5.679486593;324.4248216;-3994.753787;-1.716858592;0.040409483;36.28314141
0;3;-3;0.32;-16.86392002;182.4840785;7175.014893;3.08423556;0.026939655;12.08423556
-1;0;-1;-0.04;21.15902852;91.86458155;9280.253843;3.989109171;0.026939655;-1.010890829
0;-1;-2;-0.18;48.59758361;-155.8427905;-5531.069345;-2.37758733;0;-5.37758733
0;-4;-6;-0.2;-2.657954256;-81.05891267;-6064.027198;-2.606595586;-1.46E-05;-14.60659559
-2;1;-7;-0.22;0.447980307;-129.4215437;4864.592027;2.090890274;-0.026925037;-4.909109726
0;0;-8;-0.25;-8.454813481;-211.5003827;-7590.306053;-3.262756677;-0.013469828;-3.262756677
0;0;-10;-0.26;-66.88620587;-87.30426014;-3770.840524;-1.620946937;-0.026939655;-1.620946937
-3;-2;-13;-0.37;6.359203536;-11.466723;2403.159629;1.032908946;-0.013469828;-19.96709105
7;2;-10;1.18;11.95188315;31.9518617;-8679.942983;-3.730967482;0.013469828;37.26903252
-1;4;-5;0.43;-20.79528876;514.6897995;5602.859455;2.408702802;0.013469828;9.408702802
-2;1;-3;-0.01;15.98232064;-90.34583073;9898.657183;4.254856262;0.013469828;-2.745143738
0;-1;-4;-0.22;-6.759026838;-133.8936866;-545.8756932;-0.234746872;0;-3.234746872
-2;-6;-12;-0.32;2.08812344;-400.2943485;-13455.54378;-5.784057746;-0.026939655;-33.78405775
-1;1;-13;-0.38;-15.35490703;-332.0241343;-5533.997876;-2.378973735;-0.026939655;-4.378973735
-4;0;-18;-0.46;4.740060984;-386.6661262;-7354.010451;-3.161371647;-0.067349138;-23.16137165
-1;0;-19;-0.55;-4.608089766;-2.687957649;-742.0813924;-0.318920633;-0.013469828;-5.318920633
-1;2;-17;-0.64;3.942801155;-30.05396042;2075.833363;0.892261702;-5.55E-17;1.892261702
6;-1;-17;0.94;-1.159116607;89.62004004;-1200.022577;-0.515831166;0.013469828;26.48416883
4;4;-10;0.85;11.05818967;590.2621266;11279.33166;4.848766167;0.040409483;36.84876617
-2;1;-7;0.32;-8.243661502;72.79323341;-8892.479168;-3.822259959;0.021147871;-10.82225996
-1;0;-4;-0.08;8.258376673;2.378173802;16429.31627;7.061973085;0.024929742;2.061973085
1;0;-4;-0.3;56.13417131;-119.8064971;-6436.504392;-2.766712639;0.008857721;2.233287361
-3;-3;-10;-0.33;-66.46563648;-162.5289814;-1284.158301;-0.552103348;-0.027995678;-24.55210335
0;-2;-14;-0.42;-3.882846347;-108.0812708;-11789.70677;-5.067895919;-0.026939655;-11.06789592
-3;-1;-17;-0.48;10.20402437;-116.3400707;12699.33747;5.458688782;-0.026939655;-12.54131122
-1;2;-13;-0.6;34.03403863;383.4861915;10284.8993;4.421180133;0.026939655;5.421180133
8;1;-10;1.26;-40.00907402;120.658442;-6076.154812;-2.611720472;0.026939655;40.38827953
2;2;-7;0.88;0.356849518;171.8926724;-2567.2385;-1.103433487;0.005592525;14.89656651
0;0;-6;0.24;7.942065985;400.1805495;9985.793954;4.292616533;0.018748398;4.292616533
-3;-1;-8;0.03;-11.11180997;-388.196418;-11302.02701;-4.858273247;-0.010871096;-22.85827325
-2;-1;-8;-0.23;61.63136289;-213.6474869;-5962.692027;-2.563200731;0.00277531;-15.56320073
0;-2;-10;-0.37;12.31463371;242.840915;15863.94325;6.819165033;0.007014444;0.819165033
-3;0;-12;-0.48;0.526363116;-404.4493194;-2377.479492;-1.022267694;-0.023259581;-16.02226769
-1;0;-14;-0.55;-4.796992916;-525.1640091;-14016.26968;-6.025124045;-0.026939655;-11.02512404
-1;-1;-17;-0.59;-3.263955278;-66.06227508;-51.73508662;-0.022264279;-0.026939655;-8.022264279
7;2;-12;1.04;-67.20305337;613.3988923;3148.34579;1.353699461;0.040409483;42.35369946
4;4;-6;0.89;8.311146692;304.4979431;1582.197144;0.680214384;0.026939655;32.68021438
-1;1;-2;0.54;12.23937662;320.3701587;3823.89394;1.643953843;0.027456184;-0.356046157
-1;-2;-4;0.01;6.345694861;8.077005048;7452.775299;3.203558619;0.012953298;-7.796441381
-1;-3;-9;-0.19;-28.29600504;-330.6105214;-10376.21176;-4.460353014;-0.026939655;-18.46035301
-2;-1;-11;-0.27;69.51655615;108.1234099;3224.495291;1.386056065;-0.013590109;-11.61394393
-3;0;-11;-0.4;17.12998598;-45.02009638;11477.81818;4.933662976;0.000120282;-10.06633702
-2;-1;-15;-0.51;-20.00855345;-793.2319313;-21481.41972;-9.234164772;-0.040409483;-22.23416477
-1;-1;-17;-0.6;32.11586534;35.46755105;11910.78949;5.119745517;-0.013469828;-2.880254483
7;2;-13;0.74;-30.25962312;396.1435622;-3352.585983;-1.440800113;0.026939655;39.55919989
3;5;-8;0.51;-66.54202409;222.5856663;-2569.095089;-1.104211856;-2.78E-17;28.89578814
2;-1;-6;0.47;5.131093673;376.4987182;88.11917757;0.038193424;0.040409483;7.038193424
-3;-2;-7;0.15;25.67669712;181.6015637;20351.64963;8.748133544;0.010082695;-12.25186646
